index,name,ext,folder,rde_name,rde_folder
5069,,,battle_element,kaji.ctd,work\cdrom\battle\effects\tech
5070,,,battle_element,kaji.prd,work\cdrom\battle\effects\tech
5071,,,battle_element,stdtech0.prg,work\cdrom\prog
5072,,,battle_element,snaip.ctd,work\cdrom\battle\effects\tech
5073,,,battle_element,snaip.prd,work\cdrom\battle\effects\tech
5074,,,battle_element,stdtech0.prg,work\cdrom\prog
5075,,,battle_element,dummy.dat,work\cdrom\dummy
5076,,,battle_element,needle.prd,work\cdrom\battle\effects\tech
5077,,,battle_element,stdtech0.prg,work\cdrom\prog
5078,,,battle_element,aurashot.ctd,work\cdrom\battle\effects\tech
5079,,,battle_element,aurashot.prd,work\cdrom\battle\effects\tech
5080,,,battle_element,stdtech0.prg,work\cdrom\prog
5081,,,battle_element,kamedeth.ctd,work\cdrom\battle\effects\death
5082,,,battle_element,kamedeth.prd,work\cdrom\battle\effects\death
5083,,,battle_element,kamedes.prg,work\cdrom\prog
5084,,,battle_element,moonboom.ctd,work\cdrom\battle\effects\tech
5085,,,battle_element,moonboom.prd,work\cdrom\battle\effects\tech
5086,,,battle_element,stdtech0.prg,work\cdrom\prog
5087,,,battle_element,sheld.ctd,work\cdrom\battle\effects\tech
5088,,,battle_element,sheld.prd,work\cdrom\battle\effects\tech
5089,,,battle_element,stdtech0.prg,work\cdrom\prog
5090,,,battle_element,fullmoon.ctd,work\cdrom\battle\effects\tech
5091,,,battle_element,fullmoon.prd,work\cdrom\battle\effects\tech
5092,,,battle_element,stdtech0.prg,work\cdrom\prog
5093,,,battle_element,dummy.dat,work\cdrom\dummy
5094,,,battle_element,tane.prd,work\cdrom\battle\effects\tech
5095,,,battle_element,stdtech0.prg,work\cdrom\prog
5096,,,battle_element,dummy.dat,work\cdrom\dummy
5097,,,battle_element,drein.prd,work\cdrom\battle\effects\tech
5098,,,battle_element,stdtech0.prg,work\cdrom\prog
5099,,,battle_element,dummy.dat,work\cdrom\dummy
5100,,,battle_element,hook.prd,work\cdrom\battle\effects\tech
5101,,,battle_element,stdtech0.prg,work\cdrom\prog
5102,,,battle_element,baiyou.ctd,work\cdrom\battle\effects\tech
5103,,,battle_element,baiyou.prd,work\cdrom\battle\effects\tech
5104,,,battle_element,stdtech0.prg,work\cdrom\prog
5105,,,battle_element,dummy.dat,work\cdrom\dummy
5106,,,battle_element,spice.prd,work\cdrom\battle\effects\tech
5107,,,battle_element,stdtech0.prg,work\cdrom\prog
5108,,,battle_element,sairas.ctd,work\cdrom\battle\effects\tech
5109,,,battle_element,sairas.prd,work\cdrom\battle\effects\tech
5110,,,battle_element,stdtech0.prg,work\cdrom\prog
5111,,,battle_element,dummy.dat,work\cdrom\dummy
5112,,,battle_element,badge.prd,work\cdrom\battle\effects\tech
5113,,,battle_element,stdtech0.prg,work\cdrom\prog
5114,,,battle_element,dummy.dat,work\cdrom\dummy
5115,,,battle_element,double.prd,work\cdrom\battle\effects\tech
5116,,,battle_element,stdtech0.prg,work\cdrom\prog
5117,,,battle_element,cook.ctd,work\cdrom\battle\effects\tech
5118,,,battle_element,cook.prd,work\cdrom\battle\effects\tech
5119,,,battle_element,cook.prg,work\cdrom\prog
5120,,,battle_element,another.ctd,work\cdrom\battle\effects\tech
5121,,,battle_element,another.prd,work\cdrom\battle\effects\tech
5122,,,battle_element,jigoku.prg,work\cdrom\prog
5123,,,battle_element,dummy.dat,work\cdrom\dummy
5124,,,battle_element,melody_b.prd,work\cdrom\battle\effects\tech
5125,,,battle_element,stdtech0.prg,work\cdrom\prog
5126,,,battle_element,dummy.dat,work\cdrom\dummy
5127,,,battle_element,melody_a.prd,work\cdrom\battle\effects\tech
5128,,,battle_element,stdtech0.prg,work\cdrom\prog
5129,,,battle_element,dummy.dat,work\cdrom\dummy
5130,,,battle_element,high.prd,work\cdrom\battle\effects\tech
5131,,,battle_element,stdtech0.prg,work\cdrom\prog
5132,,,battle_element,godhand.ctd,work\cdrom\battle\effects\tech
5133,,,battle_element,godhand.prd,work\cdrom\battle\effects\tech
5134,,,battle_element,godhand.prg,work\cdrom\prog
5135,,,battle_element,dummy.dat,work\cdrom\dummy
5136,,,battle_element,shower.prd,work\cdrom\battle\effects\tech
5137,,,battle_element,stdtech0.prg,work\cdrom\prog
5138,,,battle_element,dummy.dat,work\cdrom\dummy
5139,,,battle_element,w_breath.prd,work\cdrom\battle\effects\tech
5140,,,battle_element,stdtech0.prg,work\cdrom\prog
5141,,,battle_element,pp_ranbu.ctd,work\cdrom\battle\effects\tech
5142,,,battle_element,pp_ranbu.prd,work\cdrom\battle\effects\tech
5143,,,battle_element,stdtech0.prg,work\cdrom\prog
5144,,,battle_element,guill_1.ctd,work\cdrom\battle\effects\tech
5145,,,battle_element,guill_1.prd,work\cdrom\battle\effects\tech
5146,,,battle_element,stdtech0.prg,work\cdrom\prog
5147,,,battle_element,dummy.dat,work\cdrom\dummy
5148,,,battle_element,guill_2.prd,work\cdrom\battle\effects\tech
5149,,,battle_element,stdtech0.prg,work\cdrom\prog
5150,,,battle_element,guill_3.ctd,work\cdrom\battle\effects\tech
5151,,,battle_element,guill_3.prd,work\cdrom\battle\effects\tech
5152,,,battle_element,stdtech0.prg,work\cdrom\prog
5153,,,battle_element,dance.ctd,work\cdrom\battle\effects\tech
5154,,,battle_element,dance.prd,work\cdrom\battle\effects\tech
5155,,,battle_element,stdtech0.prg,work\cdrom\prog
5156,,,battle_element,dummy.dat,work\cdrom\dummy
5157,,,battle_element,b_wing.prd,work\cdrom\battle\effects\tech
5158,,,battle_element,stdtech0.prg,work\cdrom\prog
5159,,,battle_element,dummy.dat,work\cdrom\dummy
5160,,,battle_element,bigpapa.prd,work\cdrom\battle\effects\tech
5161,,,battle_element,stdtech0.prg,work\cdrom\prog
5162,,,battle_element,dummy.dat,work\cdrom\dummy
5163,,,battle_element,k_chop.prd,work\cdrom\battle\effects\tech
5164,,,battle_element,stdtech0.prg,work\cdrom\prog
5165,,,battle_element,dummy.dat,work\cdrom\dummy
5166,,,battle_element,k_shock.prd,work\cdrom\battle\effects\tech
5167,,,battle_element,stdtech0.prg,work\cdrom\prog
5168,,,battle_element,k_mgc.ctd,work\cdrom\battle\effects\tech
5169,,,battle_element,k_mgc.prd,work\cdrom\battle\effects\tech
5170,,,battle_element,stdtech0.prg,work\cdrom\prog
5171,,,battle_element,dummy.dat,work\cdrom\dummy
5172,,,battle_element,xgiri.prd,work\cdrom\battle\effects\monster
5173,,,battle_element,stdtech0.prg,work\cdrom\prog
5174,,,battle_element,dummy.dat,work\cdrom\dummy
5175,,,battle_element,tekken.prd,work\cdrom\battle\effects\monster
5176,,,battle_element,tekken.prg,work\cdrom\prog
5177,,,battle_element,dummy.dat,work\cdrom\dummy
5178,,,battle_element,hamon.prd,work\cdrom\battle\effects\monster
5179,,,battle_element,jitanda.prg,work\cdrom\prog
5180,,,battle_element,nagom.ctd,work\cdrom\battle\effects\tech
5181,,,battle_element,nagom.prd,work\cdrom\battle\effects\tech
5182,,,battle_element,stdtech0.prg,work\cdrom\prog
5183,,,battle_element,nagom_p.ctd,work\cdrom\battle\effects\tech
5184,,,battle_element,nagom_p.prd,work\cdrom\battle\effects\tech
5185,,,battle_element,stdtech0.prg,work\cdrom\prog
5186,,,battle_element,nagom_m.ctd,work\cdrom\battle\effects\tech
5187,,,battle_element,nagom_m.prd,work\cdrom\battle\effects\tech
5188,,,battle_element,stdtech0.prg,work\cdrom\prog
5189,,,battle_element,nagom_pp.ctd,work\cdrom\battle\effects\tech
5190,,,battle_element,nagom_pp.prd,work\cdrom\battle\effects\tech
5191,,,battle_element,stdtech0.prg,work\cdrom\prog
5192,,,battle_element,nagom_pm.ctd,work\cdrom\battle\effects\tech
5193,,,battle_element,nagom_pm.prd,work\cdrom\battle\effects\tech
5194,,,battle_element,stdtech0.prg,work\cdrom\prog
5195,,,battle_element,nagom_mm.ctd,work\cdrom\battle\effects\tech
5196,,,battle_element,nagom_mm.prd,work\cdrom\battle\effects\tech
5197,,,battle_element,stdtech0.prg,work\cdrom\prog
5198,,,battle_element,dummy.dat,work\cdrom\dummy
5199,,,battle_element,zutuki.prd,work\cdrom\battle\effects\tech
5200,,,battle_element,stdtech0.prg,work\cdrom\prog
5201,,,battle_element,dummy.dat,work\cdrom\dummy
5202,,,battle_element,maneat.prd,work\cdrom\battle\effects\monster
5203,,,battle_element,stdtech0.prg,work\cdrom\prog
5204,,,battle_element,ganseki.ctd,work\cdrom\battle\effects\tech
5205,,,battle_element,ganseki.prd,work\cdrom\battle\effects\tech
5206,,,battle_element,stdtech0.prg,work\cdrom\prog
5207,,,battle_element,sippo.ctd,work\cdrom\battle\effects\tech
5208,,,battle_element,sippo.prd,work\cdrom\battle\effects\tech
5209,,,battle_element,stdtech0.prg,work\cdrom\prog
5210,,,battle_element,dummy.dat,work\cdrom\dummy
5211,,,battle_element,tuttuki.prd,work\cdrom\battle\effects\monster
5212,,,battle_element,stdtech0.prg,work\cdrom\prog
5213,,,battle_element,dummy.dat,work\cdrom\dummy
5214,,,battle_element,bancboom.prd,work\cdrom\battle\effects\tech
5215,,,battle_element,stdtech0.prg,work\cdrom\prog
5216,,,battle_element,bancbank.ctd,work\cdrom\battle\effects\tech
5217,,,battle_element,bancbank.prd,work\cdrom\battle\effects\tech
5218,,,battle_element,stdtech0.prg,work\cdrom\prog
5219,,,battle_element,beta.ctd,work\cdrom\battle\effects\tech
5220,,,battle_element,beta.prd,work\cdrom\battle\effects\tech
5221,,,battle_element,stdtech0.prg,work\cdrom\prog
5222,,,battle_element,dummy.dat,work\cdrom\dummy
5223,,,battle_element,stomping.prd,work\cdrom\battle\effects\tech
5224,,,battle_element,stdtech0.prg,work\cdrom\prog
5225,,,battle_element,tekkyu.ctd,work\cdrom\battle\effects\tech
5226,,,battle_element,tekkyu.prd,work\cdrom\battle\effects\tech
5227,,,battle_element,stdtech0.prg,work\cdrom\prog
5228,,,battle_element,ghost1.ctd,work\cdrom\battle\effects\tech
5229,,,battle_element,ghost1.prd,work\cdrom\battle\effects\tech
5230,,,battle_element,ghost2.prg,work\cdrom\prog
5231,,,battle_element,dummy.dat,work\cdrom\dummy
5232,,,battle_element,knock.prd,work\cdrom\battle\effects\monster
5233,,,battle_element,stdtech0.prg,work\cdrom\prog
5234,,,battle_element,dummy.dat,work\cdrom\dummy
5235,,,battle_element,presents.prd,work\cdrom\battle\effects\monster
5236,,,battle_element,shock.prg,work\cdrom\prog
5237,,,battle_element,dummy.dat,work\cdrom\dummy
5238,,,battle_element,presentl.prd,work\cdrom\battle\effects\monster
5239,,,battle_element,shock.prg,work\cdrom\prog
5240,,,battle_element,ghost3.ctd,work\cdrom\battle\effects\tech
5241,,,battle_element,ghost3.prd,work\cdrom\battle\effects\tech
5242,,,battle_element,ghost2.prg,work\cdrom\prog
5243,,,battle_element,dummy.dat,work\cdrom\dummy
5244,,,battle_element,kill.prd,work\cdrom\battle\effects\monster
5245,,,battle_element,stdtech0.prg,work\cdrom\prog
5246,,,battle_element,dummy.dat,work\cdrom\dummy
5247,,,battle_element,jibaku.prd,work\cdrom\battle\effects\monster
5248,,,battle_element,stdtech0.prg,work\cdrom\prog
5249,,,battle_element,ghost2.ctd,work\cdrom\battle\effects\tech
5250,,,battle_element,ghost2.prd,work\cdrom\battle\effects\tech
5251,,,battle_element,ghost2.prg,work\cdrom\prog
5252,,,battle_element,comeduni.ctd,work\cdrom\battle\effects\monster
5253,,,battle_element,comeduni.prd,work\cdrom\battle\effects\monster
5254,,,battle_element,ghost2.prg,work\cdrom\prog
5255,,,battle_element,dummy.dat,work\cdrom\dummy
5256,,,battle_element,kenmai.prd,work\cdrom\battle\effects\monster
5257,,,battle_element,stdtech0.prg,work\cdrom\prog
5258,,,battle_element,dummy.dat,work\cdrom\dummy
5259,,,battle_element,zutuk_p.prd,work\cdrom\battle\effects\tech
5260,,,battle_element,stdtech0.prg,work\cdrom\prog
5261,,,battle_element,dummy.dat,work\cdrom\dummy
5262,,,battle_element,zutuk_m.prd,work\cdrom\battle\effects\tech
5263,,,battle_element,stdtech0.prg,work\cdrom\prog
5264,,,battle_element,dummy.dat,work\cdrom\dummy
5265,,,battle_element,zutuk_pp.prd,work\cdrom\battle\effects\tech
5266,,,battle_element,stdtech0.prg,work\cdrom\prog
5267,,,battle_element,dummy.dat,work\cdrom\dummy
5268,,,battle_element,zutuk_pm.prd,work\cdrom\battle\effects\tech
5269,,,battle_element,stdtech0.prg,work\cdrom\prog
5270,,,battle_element,dummy.dat,work\cdrom\dummy
5271,,,battle_element,zutuk_mm.prd,work\cdrom\battle\effects\tech
5272,,,battle_element,stdtech0.prg,work\cdrom\prog
5273,,,battle_element,dummy.dat,work\cdrom\dummy
5274,,,battle_element,bre_aka.prd,work\cdrom\battle\effects\monster
5275,,,battle_element,stdtech0.prg,work\cdrom\prog
5276,,,battle_element,dummy.dat,work\cdrom\dummy
5277,,,battle_element,163redup.prd,work\cdrom\battle\effects\monster
5278,,,battle_element,stdtech0.prg,work\cdrom\prog
5279,,,battle_element,dummy.dat,work\cdrom\dummy
5280,,,battle_element,164rdown.prd,work\cdrom\battle\effects\monster
5281,,,battle_element,stdtech0.prg,work\cdrom\prog
5282,,,battle_element,dummy.dat,work\cdrom\dummy
5283,,,battle_element,165yelup.prd,work\cdrom\battle\effects\monster
5284,,,battle_element,stdtech0.prg,work\cdrom\prog
5285,,,battle_element,dummy.dat,work\cdrom\dummy
5286,,,battle_element,166ydown.prd,work\cdrom\battle\effects\monster
5287,,,battle_element,stdtech0.prg,work\cdrom\prog
5288,,,battle_element,dummy.dat,work\cdrom\dummy
5289,,,battle_element,167mup.prd,work\cdrom\battle\effects\monster
5290,,,battle_element,stdtech0.prg,work\cdrom\prog
5291,,,battle_element,dummy.dat,work\cdrom\dummy
5292,,,battle_element,168mdown.prd,work\cdrom\battle\effects\monster
5293,,,battle_element,stdtech0.prg,work\cdrom\prog
5294,,,battle_element,dummy.dat,work\cdrom\dummy
5295,,,battle_element,rendaaka.prd,work\cdrom\battle\effects\monster
5296,,,battle_element,stdtech0.prg,work\cdrom\prog
5297,,,battle_element,dummy.dat,work\cdrom\dummy
5298,,,battle_element,kamituki.prd,work\cdrom\battle\effects\monster
5299,,,battle_element,stdtech0.prg,work\cdrom\prog
5300,,,battle_element,daiti.ctd,work\cdrom\battle\effects\tech
5301,,,battle_element,daiti.prd,work\cdrom\battle\effects\tech
5302,,,battle_element,stdtech0.prg,work\cdrom\prog
5303,,,battle_element,carrot.ctd,work\cdrom\battle\effects\tech
5304,,,battle_element,carrot.prd,work\cdrom\battle\effects\tech
5305,,,battle_element,stdtech0.prg,work\cdrom\prog
5306,,,battle_element,hasira.ctd,work\cdrom\battle\effects\tech
5307,,,battle_element,hasira.prd,work\cdrom\battle\effects\tech
5308,,,battle_element,stdtech0.prg,work\cdrom\prog
5309,,,battle_element,dummy.dat,work\cdrom\dummy
5310,,,battle_element,ol_ranbu.prd,work\cdrom\battle\effects\tech
5311,,,battle_element,stdtech0.prg,work\cdrom\prog
5312,,,battle_element,dummy.dat,work\cdrom\dummy
5313,,,battle_element,suiken.prd,work\cdrom\battle\effects\tech
5314,,,battle_element,stdtech0.prg,work\cdrom\prog
5315,,,battle_element,ol_ranb2.ctd,work\cdrom\battle\effects\tech
5316,,,battle_element,ol_ranb2.prd,work\cdrom\battle\effects\tech
5317,,,battle_element,ghost1.prg,work\cdrom\prog
5318,,,battle_element,dummy.dat,work\cdrom\dummy
5319,,,battle_element,k_monk.prd,work\cdrom\battle\effects\monster
5320,,,battle_element,k_monk.prg,work\cdrom\prog
5321,,,battle_element,adk_yst.ctd,work\cdrom\battle\effects\monster
5322,,,battle_element,adk_yst.prd,work\cdrom\battle\effects\monster
5323,,,battle_element,stdtech0.prg,work\cdrom\prog
5324,,,battle_element,elf3ren.ctd,work\cdrom\battle\effects\monster
5325,,,battle_element,elf3ren.prd,work\cdrom\battle\effects\monster
5326,,,battle_element,stdtech0.prg,work\cdrom\prog
5327,,,battle_element,skalf.ctd,work\cdrom\battle\effects\monster
5328,,,battle_element,skalf.prd,work\cdrom\battle\effects\monster
5329,,,battle_element,stdtech0.prg,work\cdrom\prog
5330,,,battle_element,wing_l.ctd,work\cdrom\battle\effects\monster
5331,,,battle_element,wing_l.prd,work\cdrom\battle\effects\monster
5332,,,battle_element,stdtech0.prg,work\cdrom\prog
5333,,,battle_element,dummy.dat,work\cdrom\dummy
5334,,,battle_element,tiger.prd,work\cdrom\battle\effects\monster
5335,,,battle_element,stdtech0.prg,work\cdrom\prog
5336,,,battle_element,dummy.dat,work\cdrom\dummy
5337,,,battle_element,y_fuck.prd,work\cdrom\battle\effects\monster
5338,,,battle_element,stdtech0.prg,work\cdrom\prog
5339,,,battle_element,d_serge.ctd,work\cdrom\battle\effects\monster
5340,,,battle_element,d_serge.prd,work\cdrom\battle\effects\monster
5341,,,battle_element,stdtech0.prg,work\cdrom\prog
5342,,,battle_element,mgarai2.ctd,work\cdrom\battle\effects\monster
5343,,,battle_element,mgarai2.prd,work\cdrom\battle\effects\monster
5344,,,battle_element,stdtech0.prg,work\cdrom\prog
5345,,,battle_element,snow.ctd,work\cdrom\battle\effects\monster
5346,,,battle_element,snow.prd,work\cdrom\battle\effects\monster
5347,,,battle_element,stdtech0.prg,work\cdrom\prog
5348,,,battle_element,o_mushi1.ctd,work\cdrom\battle\effects\monster
5349,,,battle_element,o_mushi1.prd,work\cdrom\battle\effects\monster
5350,,,battle_element,stdtech0.prg,work\cdrom\prog
5351,,,battle_element,o_mushi2.ctd,work\cdrom\battle\effects\monster
5352,,,battle_element,o_mushi2.prd,work\cdrom\battle\effects\monster
5353,,,battle_element,stdtech0.prg,work\cdrom\prog
5354,,,battle_element,sun_kiss.ctd,work\cdrom\battle\effects\monster
5355,,,battle_element,sun_kiss.prd,work\cdrom\battle\effects\monster
5356,,,battle_element,stdtech0.prg,work\cdrom\prog
5357,,,battle_element,syoten.ctd,work\cdrom\battle\effects\tech
5358,,,battle_element,syoten.prd,work\cdrom\battle\effects\tech
5359,,,battle_element,stdtech0.prg,work\cdrom\prog
5360,,,battle_element,dummy.dat,work\cdrom\dummy
5361,,,battle_element,imo_aya.prd,work\cdrom\battle\effects\monster
5362,,,battle_element,stdtech0.prg,work\cdrom\prog
5363,,,battle_element,dummy.dat,work\cdrom\dummy
5364,,,battle_element,imo_tan.prd,work\cdrom\battle\effects\monster
5365,,,battle_element,stdtech0.prg,work\cdrom\prog
5366,,,battle_element,dummy.dat,work\cdrom\dummy
5367,,,battle_element,rendasqu.prd,work\cdrom\battle\effects\monster
5368,,,battle_element,stdtech0.prg,work\cdrom\prog
5369,,,battle_element,dummy.dat,work\cdrom\dummy
5370,,,battle_element,bakunage.prd,work\cdrom\battle\effects\monster
5371,,,battle_element,stdmag0.prg,work\cdrom\prog
5372,,,battle_element,dummy.dat,work\cdrom\dummy
5373,,,battle_element,sid_pres.prd,work\cdrom\battle\effects\monster
5374,,,battle_element,stdtech0.prg,work\cdrom\prog
5375,,,battle_element,dummy.dat,work\cdrom\dummy
5376,,,battle_element,dummy.dat,work\cdrom\dummy
5377,,,battle_element,dummy.dat,work\cdrom\dummy
5378,,,battle_element,dummy.dat,work\cdrom\dummy
5379,,,battle_element,dummy.dat,work\cdrom\dummy
5380,,,battle_element,dummy.dat,work\cdrom\dummy
5381,,,battle_element,dummy.dat,work\cdrom\dummy
5382,,,battle_element,dummy.dat,work\cdrom\dummy
5383,,,battle_element,dummy.dat,work\cdrom\dummy
5384,,,battle_element,dummy.dat,work\cdrom\dummy
5385,,,battle_element,dummy.dat,work\cdrom\dummy
5386,,,battle_element,dummy.dat,work\cdrom\dummy
5387,,,battle_element,dummy.dat,work\cdrom\dummy
5388,,,battle_element,dummy.dat,work\cdrom\dummy
5389,,,battle_element,dummy.dat,work\cdrom\dummy
5390,,,battle_element,dummy.dat,work\cdrom\dummy
5391,,,battle_element,dummy.dat,work\cdrom\dummy
5392,,,battle_element,dummy.dat,work\cdrom\dummy
5393,,,battle_element,dummy.dat,work\cdrom\dummy
5394,,,battle_element,dummy.dat,work\cdrom\dummy
5395,,,battle_element,dummy.dat,work\cdrom\dummy
5396,,,battle_element,dummy.dat,work\cdrom\dummy
5397,,,battle_element,dummy.dat,work\cdrom\dummy
5398,,,battle_element,dummy.dat,work\cdrom\dummy
5399,,,battle_element,dummy.dat,work\cdrom\dummy
5400,,,battle_element,dummy.dat,work\cdrom\dummy
5401,,,battle_element,dummy.dat,work\cdrom\dummy
5402,,,battle_element,dummy.dat,work\cdrom\dummy
5403,,,battle_element,dummy.dat,work\cdrom\dummy
5404,,,battle_element,dummy.dat,work\cdrom\dummy
5405,,,battle_element,dummy.dat,work\cdrom\dummy
5406,,,battle_element,bunnage.prd,work\cdrom\battle\effects\monster
